20298,4,3,115,55.33,42.62,614.62,normal
418525,31,18,3136,710.65,793.76,9527.11,sql_injection
794918,12,34,2700,632.32,1039.44,13171.05,sql_injection
35605,1,2,97,78.16,120.26,296.6,lfi
17453,4,3,159,68.3,48.28,521.63,normal
473191,40,39,4566,594.69,351.32,19407.23,normal
27415,1,1,127,37.42,69.8,891.68,normal
707078,29,64,4358,780.2,652.44,19700.69,xss
1618859,14,19,1771,304.37,652.03,13040.57,xss
11035,2,2,118,64.84,114.64,790.64,normal
10123,4,1,106,89.57,87.01,839.02,normal
14285,3,4,55,80.27,117.65,136.05,normal
7399,4,2,101,82.97,100.98,177.46,normal
27215,2,4,145,85.43,59.85,210.87,normal
18171,1,3,76,68.43,123.11,128.24,normal
1324359,18,18,4808,265.8,672.93,7909.54,lfi
33489,2,1,75,77.51,70.69,316.57,normal
1762517,30,60,4272,730.25,370.61,15568.58,xss
656379,36,46,2618,381.79,1056.6,20692.03,lfi
421385,13,62,2110,298.46,787.32,15535.22,lfi
20821,1,3,61,77.55,79.68,890.62,sql_injection
17882,3,1,108,77.59,66.48,171.27,normal
34785,2,3,95,25.32,111.04,841.73,normal
25054,4,2,167,49.39,33.85,779.72,normal
834244,14,65,3242,830.12,622.69,9161.63,sql_injection
454950,36,58,5258,304.86,1057.28,10415.33,sql_injection
1571488,40,46,5397,422.48,469.61,15670.03,lfi
1056549,14,28,3682,272.11,355.9,23673.17,lfi
1394195,43,54,1361,730.73,883.16,18458.39,xss
21018,4,3,112,38.68,71.93,739.66,sql_injection
34899,2,3,105,62.89,107.79,885.87,normal
781091,20,64,5132,735.03,482.18,19454.82,normal
21620,2,3,127,42.37,34.08,210.07,xss
25890,4,2,117,61.35,71.27,326.33,normal
1564331,27,27,3302,353.05,646.09,13942.35,sql_injection
28340,2,3,113,57.03,94.22,61.18,normal
11412,3,2,87,41.65,98.73,331.16,normal
1635145,44,48,5010,401.08,638.44,17497.19,lfi
1637222,40,61,4415,639.48,616.86,23985.9,sql_injection
34066,2,4,49,31.58,105.72,601.47,normal
20926,1,3,129,48.35,89.28,821.24,normal
24145,4,1,174,16.27,80.86,145.81,normal
33258,3,3,104,18.2,83.49,87.57,normal
20513,4,1,148,53.39,108.57,533.94,normal
27454,1,4,63,15.37,63.33,256.01,normal
36238,4,2,105,37.89,118.24,558.47,normal
4875,3,2,69,63.84,50.71,824.03,normal
36763,4,4,72,27.76,62.83,500.71,normal
556431,34,29,3154,819.46,699.8,18223.07,xss
17389,3,4,127,69.3,58.11,220.35,normal
8884,3,1,92,16.15,128.07,519.12,normal
30428,3,1,136,41.58,95.33,185.06,normal
22547,1,3,70,69.03,31.54,362.5,normal
27342,3,4,159,18.57,107.55,768.8,normal
13645,4,2,124,41.44,123.04,617.64,normal
1057219,44,21,4814,784.79,1024.75,19160.22,sql_injection
496179,24,65,4757,535.49,764.54,21151.45,xss
28699,2,4,156,62.71,129.79,564.58,normal
481679,18,36,3094,283.67,567.81,18548.37,lfi
33935,3,3,156,70.38,92.68,706.88,normal
28624,1,2,144,49.33,85.16,314.15,normal
1248806,16,16,2043,411.35,798.42,16546.02,xss
1514052,39,19,3648,466.19,715.0,6489.29,normal
18636,2,3,60,62.42,26.55,775.67,normal
27289,4,2,101,64.81,41.61,886.55,normal
27729,2,4,114,39.56,57.84,729.36,normal
488129,13,45,1463,454.45,898.6,23905.48,normal
23188,1,4,167,66.18,89.0,242.23,normal
914281,18,61,2486,400.04,933.16,17270.43,xss
691035,32,15,4258,623.64,400.5,15755.14,xss
513960,39,29,4081,327.44,869.82,13249.65,normal
1133233,45,50,4189,521.84,682.28,13176.67,normal
7142,4,1,70,24.96,74.76,314.01,normal
1564041,13,53,1762,687.93,1078.27,7334.34,sql_injection
1351942,16,39,2480,750.62,620.3,9579.56,sql_injection
1185293,41,18,5283,661.72,981.71,17473.56,normal
32399,4,3,116,37.37,92.9,616.3,normal
29865,3,1,71,37.1,67.83,169.9,normal
439249,27,28,3579,343.14,848.41,19842.95,lfi
1701824,15,58,2794,598.56,701.87,10393.26,xss
1234452,22,27,2035,428.23,510.53,18247.27,sql_injection
24555,1,2,170,15.68,38.11,271.67,normal
1357620,25,45,4502,310.32,532.01,13910.71,normal
4815,3,3,83,26.47,116.31,124.0,normal
536411,16,43,3016,594.19,1059.31,17701.87,lfi
39278,2,4,166,34.32,48.16,813.07,normal
39530,4,3,65,78.47,25.23,150.62,normal
30335,3,1,173,48.48,105.47,326.61,normal
549797,38,64,3279,625.06,419.22,13818.63,lfi
1525176,20,60,3862,761.45,1062.33,22371.47,sql_injection
36973,4,2,58,16.22,115.88,240.81,normal
33402,2,4,43,40.49,72.46,96.36,xss
13593,1,3,137,85.65,92.04,705.75,normal
1650785,39,33,1651,422.83,828.75,23689.39,xss
38791,3,3,86,53.81,33.59,447.74,normal
7030,4,3,118,88.65,77.94,748.97,normal
27310,2,1,58,56.69,71.25,214.05,normal
20359,1,3,56,64.55,86.65,443.63,normal
23930,1,1,173,69.78,26.37,848.57,normal
23433,3,2,55,16.8,54.69,680.57,normal
22867,3,3,100,27.54,67.35,553.04,normal
36196,3,3,157,32.59,66.04,450.4,normal
39389,2,2,77,26.43,59.67,798.28,normal
19937,4,4,157,29.97,27.56,185.47,normal
32924,4,4,66,66.47,106.75,201.65,normal
1084076,40,60,1941,367.46,988.1,9789.49,lfi
1211049,13,24,3443,410.36,575.18,14494.12,normal
627021,41,30,3431,834.47,737.31,24706.08,normal
35419,3,1,52,19.02,30.74,538.91,normal
39556,3,3,43,17.63,104.91,571.11,normal
35800,1,3,148,63.16,112.47,565.92,normal
23263,3,4,45,85.2,106.96,171.17,sql_injection
744478,17,37,2551,351.72,856.49,11376.74,lfi
1455479,15,34,4882,519.13,496.67,8070.43,normal
1228274,40,47,5225,259.71,754.72,21837.69,lfi
35030,4,3,100,30.5,62.01,120.95,normal
17681,1,2,93,22.48,59.09,350.71,xss
494483,36,24,4160,321.4,490.1,24179.3,normal
32498,2,4,48,65.14,121.96,539.77,normal
853418,14,62,4522,281.7,1021.75,16521.92,normal
32513,3,3,168,33.11,94.16,76.35,normal
13470,3,2,76,39.35,85.95,897.79,normal
21777,2,2,77,81.14,45.86,795.04,normal
1149070,37,43,2558,757.73,619.72,8665.92,xss
18100,1,1,176,80.31,71.2,353.59,normal
817244,19,19,1698,325.1,776.61,9390.39,sql_injection
27439,1,1,170,39.94,128.33,888.89,normal
27633,2,3,63,83.42,103.35,673.69,normal
665857,15,61,1707,798.23,794.17,21996.8,xss
1436701,37,48,2779,768.18,359.2,24927.35,sql_injection
1653567,24,36,3243,779.82,388.85,13855.01,sql_injection
6630,2,1,157,31.91,70.88,217.03,normal
5078,3,2,83,67.46,90.84,585.37,normal
6866,4,4,155,88.48,62.0,128.29,normal
27613,1,1,135,26.73,75.29,434.72,normal
35947,4,3,116,66.99,66.91,115.36,normal
13784,2,2,126,88.59,98.14,402.21,normal
520773,18,58,4122,397.81,420.7,19214.67,xss
38940,2,2,150,36.14,94.49,263.78,normal
485318,36,47,5446,738.42,780.31,14676.22,sql_injection
14987,2,3,59,81.49,95.71,719.36,normal
35410,4,3,150,46.58,98.0,792.41,normal
15753,4,3,42,48.17,88.3,146.95,normal
39566,3,1,123,38.51,96.21,838.52,lfi
8033,3,1,121,74.36,66.1,567.42,normal
20816,2,4,74,22.36,120.84,286.08,xss
23989,4,2,100,64.31,104.58,810.64,normal
1066580,19,25,5358,617.6,950.56,11768.88,lfi
32462,3,3,135,43.74,42.12,718.56,normal
22401,1,1,119,17.46,61.47,346.99,normal
529129,21,48,2475,284.91,1052.56,20265.5,sql_injection
1762862,26,26,1414,274.91,583.97,24838.78,lfi
23908,2,1,130,17.02,32.81,491.09,normal
1452667,18,48,4017,593.17,516.14,6221.81,xss
31222,3,3,80,41.72,98.27,844.25,normal
13201,1,1,46,37.51,64.26,483.67,normal
1202178,45,53,2346,481.05,404.66,23216.18,sql_injection
21187,2,3,132,66.1,105.26,587.49,normal
1441128,28,17,2589,677.15,950.41,11575.15,xss
39942,3,2,140,26.39,78.47,664.72,xss
38655,2,2,128,35.16,53.87,174.42,normal
12610,4,1,117,84.66,77.55,245.19,normal
5002,4,4,119,48.15,99.27,68.98,normal
580234,25,21,4474,823.44,384.09,15290.03,sql_injection
782829,28,21,2791,753.02,1014.99,17841.69,normal
10878,4,4,49,48.8,91.12,607.17,normal
16495,3,4,99,45.15,60.29,514.83,normal
34314,2,4,126,64.8,33.41,449.48,normal
5163,4,4,59,29.7,104.06,511.0,normal
4179,1,1,147,15.09,32.35,197.35,normal
697980,44,44,4595,340.65,743.01,22896.56,lfi
722781,42,55,5332,487.63,956.6,17780.11,sql_injection
9622,4,3,136,23.36,112.69,142.91,normal
13326,2,1,118,56.33,75.77,292.14,normal
34799,3,1,162,29.79,106.82,429.04,normal
13399,4,2,118,17.4,81.67,689.48,normal
24193,4,2,153,80.76,99.53,543.86,normal
1450625,12,18,2896,752.97,446.95,15974.8,lfi
1700186,37,58,3124,470.48,1084.1,21085.4,normal
20638,1,3,179,85.53,65.99,362.61,normal
37848,3,4,168,31.63,31.57,86.52,normal
1511343,26,27,1712,502.25,436.9,14353.25,sql_injection
36073,3,2,119,69.79,44.08,432.63,normal
31235,3,2,81,38.78,66.25,307.76,normal
995454,18,46,5322,747.86,401.88,20881.41,sql_injection
1445332,40,41,5009,834.25,857.23,12025.04,lfi
23775,1,1,175,17.59,80.38,381.44,normal
29059,1,3,165,30.0,83.24,99.22,normal
580174,41,23,5150,837.84,614.39,16714.73,sql_injection
1025356,13,37,2821,687.57,473.15,22649.73,lfi
1252984,43,25,3426,310.98,755.5,23649.75,lfi
459510,36,33,2819,491.52,353.89,19460.09,xss
1210163,13,18,2209,842.85,798.45,11269.27,normal
1111961,20,44,1959,821.65,507.38,17714.91,xss
1484915,33,64,4592,781.39,519.73,6467.74,lfi
20470,2,2,141,48.08,29.52,276.44,normal
1327719,42,23,4411,457.34,670.69,15470.73,sql_injection
33211,1,1,148,15.27,108.31,878.83,normal
30479,2,2,68,84.69,77.87,215.85,sql_injection
38549,2,3,176,33.32,77.21,289.66,normal
29967,3,2,88,36.25,127.08,133.89,normal
16967,2,3,159,39.01,30.81,104.84,normal
22018,4,2,179,63.42,35.58,498.5,normal
1629527,31,23,4610,656.91,456.43,19602.32,xss
16267,4,2,49,31.84,38.28,582.14,normal
38693,3,1,106,16.72,90.44,624.58,lfi
1534950,27,50,4111,524.26,469.31,18983.58,xss
39478,1,4,109,28.2,62.36,253.51,normal
10629,3,3,67,27.15,79.12,521.94,normal
504400,33,63,3557,525.39,889.44,15235.26,lfi
10640,4,2,76,40.06,31.56,215.86,normal
17226,4,4,64,70.52,109.44,843.53,normal
29265,1,3,113,46.61,88.62,744.94,normal
35103,4,3,162,61.96,64.82,319.61,lfi
930289,28,41,2607,390.14,851.34,12549.96,sql_injection
10972,1,4,103,68.52,54.93,713.65,normal
1510965,32,65,2611,829.73,809.23,9115.42,xss
16538,3,2,128,62.18,100.2,381.72,normal
38066,4,4,161,70.27,88.19,459.9,normal
1407073,23,35,5485,311.81,717.78,17872.32,lfi
903398,30,23,1428,790.45,901.22,21041.79,xss
33569,2,1,121,63.62,113.31,705.69,normal
1010684,42,61,4444,344.15,409.45,16589.06,normal
1018693,24,15,4116,302.24,409.32,12426.46,lfi
675709,35,53,3587,801.29,930.93,12299.47,lfi
33829,1,1,61,69.33,63.62,629.67,normal
1394231,26,17,3838,539.02,676.24,24601.18,xss
19411,4,3,179,53.74,52.35,638.24,normal
12892,3,3,116,88.05,59.46,846.31,normal
647934,17,47,5259,672.53,894.78,23020.19,sql_injection
26378,3,4,171,63.75,112.24,479.81,normal
9691,2,1,44,34.99,42.1,894.22,normal
9147,1,2,104,62.95,39.92,862.12,lfi
10391,1,4,98,42.47,127.28,254.95,normal
30173,2,4,106,54.75,32.93,889.35,normal
22959,4,1,146,81.9,25.01,391.57,normal
23152,4,4,171,17.17,48.76,390.57,normal
1119569,16,58,2411,273.93,571.92,14238.9,xss
1443135,29,57,3461,739.67,690.68,14047.57,sql_injection
823027,30,42,3302,505.76,420.73,17022.99,xss
9882,4,4,82,66.96,104.27,850.02,normal
10522,4,3,148,17.52,93.09,819.25,lfi
18923,1,2,57,32.71,71.38,118.52,normal
1730191,31,22,2760,259.22,562.9,19562.96,lfi
15237,2,3,56,30.53,42.99,382.76,normal
24674,4,1,114,82.17,94.41,776.11,normal
16331,2,1,138,76.25,103.49,375.41,normal
16400,4,4,128,15.15,69.86,246.3,normal
35148,2,2,116,28.47,64.07,135.96,normal
27583,2,2,164,81.03,52.47,451.8,normal
1428589,32,56,3915,533.02,444.53,21279.68,sql_injection
22599,3,4,104,24.81,109.42,283.65,normal
33642,4,3,117,72.5,80.79,294.45,normal
24885,4,3,143,51.89,78.3,849.64,lfi
39794,1,3,120,37.66,111.95,393.73,normal
19269,2,1,53,64.51,48.28,242.9,normal
10975,1,3,75,63.42,117.76,251.55,normal
13843,4,2,82,62.47,52.44,776.16,normal
1195528,33,47,1738,761.67,479.75,22006.23,lfi
1504846,17,21,5017,575.18,819.31,22970.86,sql_injection
22621,3,2,54,35.27,26.32,549.0,normal
1279109,41,52,1586,748.44,977.29,22431.61,lfi
872443,14,49,4688,437.12,1095.67,8824.32,sql_injection
17887,3,4,171,87.63,68.51,473.03,normal
