657,1456,1,5,14,255,0.9,normal
550,1260,1,14,11,255,0.96,normal
35841,35954,0,251,65,104,0.03,neptune
641,1102,1,16,9,255,0.86,normal
17780,17388,0,191,97,26,0.08,neptune
444,1132,1,10,13,255,0.85,normal
150,1578,1,12,12,255,0.93,normal
590,1854,1,10,4,255,0.93,normal
33028,29679,0,80,89,124,0.39,saint
470,618,1,7,18,255,0.87,normal
276,1523,1,15,19,255,0.9,normal
382,1227,1,2,3,255,1.0,normal
613,2047,1,10,12,255,0.88,normal
167,1837,1,9,3,255,0.95,normal
552,1558,1,6,20,255,0.9,normal
473,2390,1,4,9,255,0.98,normal
18820,15655,0,91,66,127,0.03,neptune
35484,34132,0,139,41,148,0.02,saint
830,2415,1,13,17,255,0.89,normal
443,758,1,12,19,255,0.94,normal
854,2200,1,19,12,255,0.92,normal
10424,57159,0,209,73,125,0.24,normal
756,376,1,17,11,255,0.94,normal
872,1063,1,19,15,255,0.86,normal
665,2079,1,5,1,255,0.97,normal
815,722,1,2,5,255,0.91,normal
407,1431,1,3,14,255,0.99,normal
269,1955,1,13,2,255,0.87,normal
319,1564,1,18,17,255,0.96,normal
206,480,1,18,8,255,0.92,normal
195,1022,1,2,12,255,0.93,normal
756,1761,1,5,12,255,0.88,normal
269,1986,1,4,8,255,0.88,normal
9980,47115,0,90,85,112,0.1,saint
459,1480,1,15,12,255,0.93,normal
180,2474,1,6,16,255,0.87,normal
21520,54146,0,221,119,81,0.39,normal
789,659,1,7,20,255,0.93,normal
25260,16631,0,80,96,92,0.08,normal
25611,20581,0,237,79,60,0.22,normal
787,971,1,17,1,255,0.88,normal
876,387,1,8,9,255,0.99,normal
21229,32918,0,109,108,91,0.34,normal
882,1236,1,12,11,255,0.91,normal
246,1811,1,5,19,255,0.94,normal
686,1121,1,8,20,255,0.97,normal
120,1803,1,12,2,255,0.99,normal
594,1355,1,3,10,255,0.88,normal
24186,26735,0,84,110,57,0.15,neptune
433,2261,1,14,4,255,0.92,normal
508,1292,1,19,11,255,0.87,normal
818,741,1,20,11,255,0.89,normal
21564,54727,0,120,50,111,0.07,mscan
19558,16268,0,227,34,56,0.06,normal
781,1065,1,6,3,255,0.93,normal
25271,22008,0,187,105,130,0.01,neptune
131,1816,1,15,3,255,0.89,normal
485,2236,1,15,1,255,0.98,normal
177,596,1,12,1,255,0.93,normal
542,317,1,9,13,255,0.92,normal
603,1428,1,16,14,255,0.96,normal
472,1454,1,9,14,255,0.96,normal
667,1372,1,14,12,255,0.94,normal
8148,51185,0,189,48,32,0.18,neptune
681,2289,1,1,19,255,0.88,normal
689,464,1,9,10,255,0.86,normal
863,948,1,16,10,255,0.96,normal
30273,50543,0,117,120,124,0.37,normal
567,1945,1,10,2,255,0.93,normal
157,1080,1,19,3,255,0.89,normal
229,2243,1,1,1,255,0.91,normal
764,2051,1,9,8,255,0.98,normal
148,713,1,10,15,255,0.95,normal
756,1211,1,12,10,255,0.99,normal
197,1183,1,20,9,255,0.88,normal
428,1897,1,20,13,255,0.86,normal
825,1964,1,20,15,255,0.97,normal
17834,57851,0,150,62,123,0.19,normal
497,775,1,10,20,255,0.92,normal
28680,20044,0,209,45,18,0.17,normal
612,2066,1,17,16,255,0.85,normal
331,321,1,5,18,255,0.85,normal
199,352,1,1,13,255,0.87,normal
309,1618,1,14,11,255,0.91,normal
646,1532,1,13,4,255,0.88,normal
404,553,1,9,10,255,0.9,normal
658,1408,1,4,9,255,0.99,normal
11653,53527,0,196,39,95,0.06,neptune
852,884,1,11,7,255,0.9,normal
481,2331,1,4,10,255,0.91,normal
698,468,1,13,9,255,0.85,normal
706,819,1,17,14,255,0.86,normal
691,2346,1,8,7,255,0.93,normal
675,1276,1,7,11,255,0.98,normal
589,356,1,19,20,255,0.95,normal
329,902,1,6,9,255,0.88,normal
376,1742,1,19,1,255,0.96,normal
29376,48540,0,101,58,170,0.05,normal
30927,15921,0,175,79,158,0.25,portsweep
30502,51545,0,123,97,13,0.03,normal
260,453,1,19,10,255,0.93,normal
519,635,1,9,6,255,0.99,normal
678,1177,1,10,10,255,0.92,normal
140,1045,1,18,8,255,0.88,normal
22896,39503,0,218,83,47,0.4,normal
317,2093,1,10,8,255,0.92,normal
365,1309,1,5,12,255,0.86,normal
258,1587,1,11,4,255,0.91,normal
507,968,1,11,17,255,0.89,normal
456,1415,1,19,7,255,0.87,normal
564,992,1,17,1,255,0.89,normal
889,1594,1,18,4,255,0.93,normal
468,717,1,18,14,255,0.96,normal
31674,50734,0,252,69,69,0.28,normal
451,404,1,20,1,255,0.87,normal
12455,43769,0,103,50,157,0.04,portsweep
611,2137,1,16,10,255,0.92,normal
282,759,1,6,19,255,0.93,normal
459,1934,1,6,6,255,0.99,normal
325,1886,1,16,14,255,0.93,normal
234,2002,1,5,8,255,0.96,normal
520,564,1,2,12,255,0.95,normal
31939,16135,0,177,76,99,0.4,normal
707,1201,1,3,3,255,0.85,normal
18871,26664,0,109,102,12,0.25,normal
17767,33902,0,94,72,141,0.22,normal
27772,36600,0,219,94,138,0.06,normal
8353,31682,0,206,34,98,0.18,mscan
280,559,1,16,14,255,0.94,normal
216,1976,1,12,2,255,1.0,normal
35159,19041,0,188,99,91,0.04,saint
245,1015,1,5,4,255,0.9,normal
304,2009,1,9,1,255,0.88,normal
801,2247,1,13,10,255,0.99,normal
645,1582,1,5,9,255,0.95,normal
16787,17243,0,118,50,132,0.1,saint
27064,52505,0,183,118,53,0.32,mscan
20698,33879,0,157,100,160,0.37,neptune
37840,46396,0,84,86,104,0.35,saint
565,2280,1,18,10,255,0.96,normal
35559,32634,0,193,34,66,0.19,mscan
34391,24478,0,139,111,31,0.35,mscan
428,432,1,19,19,255,0.94,normal
522,799,1,11,19,255,0.97,normal
871,256,1,13,17,255,0.99,normal
36091,30506,0,92,76,33,0.22,normal
571,1080,1,13,13,255,0.86,normal
813,2061,1,1,7,255,0.93,normal
138,1836,1,20,6,255,0.86,normal
10975,56517,0,242,110,116,0.06,normal
30007,41169,0,135,93,106,0.15,neptune
821,2290,1,3,20,255,0.92,normal
25335,19605,0,177,77,132,0.04,neptune
267,1922,1,16,20,255,0.88,neptune
522,1004,1,12,7,255,0.88,normal
591,516,1,16,17,255,0.88,normal
553,1134,1,20,20,255,0.9,normal
10844,23938,0,117,79,172,0.23,portsweep
566,1486,1,14,7,255,0.92,normal
366,1437,1,15,5,255,0.86,normal
392,1509,1,4,18,255,0.93,normal
550,1524,1,9,9,255,0.96,normal
36187,21178,0,224,57,89,0.32,mscan
621,2030,1,20,9,255,0.97,normal
754,2352,1,18,7,255,0.97,normal
521,322,1,20,5,255,0.96,normal
10799,47661,0,166,75,57,0.38,saint
844,2499,1,7,17,255,0.87,normal
449,1760,1,20,4,255,0.85,normal
826,1814,1,18,2,255,0.98,normal
514,968,1,11,13,255,0.91,normal
10334,55260,0,172,120,44,0.12,normal
180,597,1,6,15,255,0.92,normal
571,1860,1,7,8,255,0.87,normal
595,369,1,8,16,255,0.95,normal
145,1948,1,18,19,255,0.98,normal
798,1362,1,18,20,255,0.94,normal
508,2458,1,16,19,255,0.89,normal
576,2418,1,17,19,255,0.89,normal
13532,43715,0,89,45,107,0.26,mscan
451,2459,1,5,13,255,0.91,normal
545,338,1,18,6,255,0.97,normal
13757,35427,0,195,76,140,0.24,portsweep
16967,48812,0,221,107,106,0.39,saint
524,1205,1,20,13,255,0.99,normal
323,2271,1,20,17,255,0.87,mscan
156,2294,1,13,9,255,0.97,normal
306,2307,1,18,4,255,0.97,normal
26366,18013,0,118,119,177,0.05,mscan
279,1230,1,6,1,255,0.94,normal
281,1468,1,11,18,255,0.99,normal
340,449,1,19,11,255,0.99,normal
36857,15620,0,178,51,54,0.23,normal
641,1826,1,19,3,255,0.87,normal
579,1015,1,20,2,255,0.95,mscan
467,1263,1,20,10,255,0.99,normal
19289,20140,0,131,87,163,0.38,portsweep
217,2171,1,17,4,255,0.99,normal
151,773,1,18,17,255,0.85,normal
810,2061,1,19,5,255,0.86,normal
835,1063,1,11,7,255,0.96,normal
280,716,1,18,9,255,0.97,normal
34887,36118,0,116,64,67,0.38,saint
359,1173,1,16,9,255,0.86,normal
765,722,1,11,18,255,0.95,normal
35404,27382,0,159,63,12,0.12,mscan
536,496,1,17,11,255,0.98,normal
587,2161,1,1,1,255,0.99,normal
232,1228,1,8,1,255,0.98,normal
140,525,1,7,3,255,0.95,normal
732,1595,1,18,12,255,0.86,normal
33044,28504,0,219,36,112,0.14,portsweep
421,1845,1,20,2,255,0.9,normal
461,2142,1,14,14,255,0.89,normal
377,1666,1,10,4,255,0.94,normal
751,717,1,10,18,255,0.99,normal
23905,58469,0,178,90,165,0.13,portsweep
273,624,1,13,14,255,0.91,normal
24643,58587,0,217,35,54,0.35,neptune
569,1172,1,5,10,255,0.99,normal
642,822,1,19,5,255,0.91,normal
14726,38233,0,151,57,160,0.2,saint
34499,50056,0,85,67,169,0.15,neptune
34793,29396,0,94,98,164,0.06,mscan
791,1459,1,11,11,255,0.99,normal
698,2200,1,11,4,255,0.92,normal
837,1282,1,13,12,255,0.92,normal
12645,20550,0,168,47,165,0.3,neptune
24813,41134,0,227,76,34,0.18,saint
269,1761,1,6,11,255,0.87,normal
19387,17486,0,193,58,109,0.22,saint
157,1866,1,2,3,255,0.92,normal
332,1866,1,11,14,255,1.0,normal
9495,20656,0,153,92,62,0.14,mscan
897,1835,1,2,5,255,0.91,normal
392,1999,1,5,7,255,0.92,normal
776,734,1,12,10,255,0.89,normal
819,1577,1,10,1,255,0.94,normal
718,2483,1,6,7,255,0.92,normal
11724,35401,0,191,50,152,0.05,mscan
770,1814,1,18,4,255,0.89,normal
24571,37345,0,90,115,150,0.1,neptune
489,971,1,4,20,255,0.96,normal
34590,20599,0,124,78,151,0.03,normal
696,1985,1,4,16,255,0.93,normal
176,1676,1,5,6,255,0.96,normal
691,1691,1,15,13,255,0.92,normal
27472,22580,0,242,87,64,0.1,normal
271,462,1,11,11,255,0.99,normal
726,2137,1,10,2,255,0.85,normal
496,1088,1,1,7,255,0.93,normal
37134,47599,0,183,110,86,0.3,saint
434,1197,1,2,11,255,0.88,normal
178,1601,1,16,7,255,0.91,normal
808,1331,1,9,3,255,0.88,normal
532,2027,1,8,6,255,0.92,normal
253,1794,1,12,13,255,0.97,normal
545,781,1,3,3,255,0.94,normal
225,723,1,5,7,255,0.87,normal
32930,36676,0,240,78,12,0.34,normal
214,1222,1,9,16,255,0.93,normal
337,1773,1,8,19,255,0.98,normal
31346,43763,0,221,48,133,0.08,normal
381,2424,1,20,17,255,0.97,normal
307,365,1,12,14,255,0.99,normal
144,1311,1,4,20,255,0.95,normal
752,1845,1,15,18,255,0.94,portsweep
13429,57641,0,251,114,176,0.36,mscan
328,1419,1,15,18,255,0.99,normal
692,2012,1,12,11,255,0.96,normal
125,675,1,9,16,255,0.98,normal
268,1488,1,4,10,255,0.91,normal
286,2166,1,12,17,255,0.92,normal
38344,19667,0,230,43,90,0.22,neptune
299,449,1,13,11,255,0.89,normal
611,445,1,6,6,255,0.89,normal
199,480,1,1,17,255,0.86,normal
630,1820,1,1,15,255,0.88,normal
774,1673,1,20,11,255,0.89,normal
25650,19440,0,230,73,135,0.04,saint
209,2208,1,6,4,255,0.89,normal
354,267,1,13,5,255,0.88,normal
449,2001,1,12,17,255,0.92,normal
9838,27399,0,182,31,154,0.29,neptune
706,956,1,13,9,255,0.97,normal
32552,53655,0,207,76,153,0.07,neptune
757,1029,1,6,5,255,0.93,normal
8543,56480,0,229,72,122,0.39,portsweep
28593,29545,0,211,84,146,0.37,mscan
29749,57560,0,184,88,55,0.09,normal
171,2079,1,17,6,255,0.86,normal
475,1242,1,1,13,255,0.98,normal
37734,25957,0,92,64,170,0.25,saint
893,257,1,4,10,255,0.87,normal
12813,34276,0,111,50,37,0.34,neptune
33153,20658,0,214,36,87,0.28,saint
334,1889,1,8,13,255,0.88,normal
301,1589,1,20,8,255,0.95,normal
499,2266,1,6,15,255,0.95,normal
18556,31802,0,127,110,111,0.16,portsweep
153,2312,1,15,20,255,0.96,normal
889,2054,1,5,1,255,0.95,normal
834,1059,1,20,11,255,1.0,normal
32788,58909,0,233,97,169,0.29,saint
738,1546,1,7,9,255,0.92,normal
180,2471,1,10,14,255,0.99,normal
236,2396,1,16,20,255,0.99,portsweep
39590,16962,0,99,88,106,0.36,portsweep
330,2154,1,2,1,255,0.98,normal
528,1029,1,11,8,255,0.99,normal
23843,43882,0,195,61,115,0.26,saint
36716,52385,0,219,101,33,0.05,normal
881,2213,1,6,19,255,0.9,normal
782,1605,1,17,10,255,0.95,normal
23971,54351,0,118,32,41,0.33,saint
620,409,1,7,16,255,0.96,normal
340,755,1,8,16,255,0.9,normal
30491,56144,0,175,108,99,0.07,portsweep
830,1148,1,3,7,255,0.87,normal
21682,27587,0,98,49,34,0.04,normal
266,549,1,9,7,255,0.86,normal
717,1223,1,13,20,255,0.89,normal
662,658,1,13,18,255,0.94,normal
169,384,1,17,1,255,0.99,normal
703,756,1,2,20,255,0.9,normal
16435,45468,0,151,31,124,0.39,normal
39579,15232,0,245,74,21,0.36,portsweep
21945,19043,0,169,114,114,0.39,saint
458,387,1,1,17,255,0.98,normal
653,634,1,12,18,255,0.86,normal
9446,19981,0,90,119,171,0.09,neptune
783,2242,1,2,4,255,0.91,normal
508,1440,1,4,3,255,0.94,normal
195,2258,1,11,4,255,0.93,normal
824,1299,1,16,9,255,0.92,normal
609,990,1,3,3,255,0.91,normal
597,1333,1,7,9,255,1.0,normal
264,1548,1,6,14,255,0.86,normal
723,985,1,15,14,255,0.88,normal
745,1917,1,8,20,255,0.97,normal
39129,24560,0,96,118,174,0.31,portsweep
149,1833,1,11,19,255,0.87,normal
883,1717,1,8,15,255,1.0,normal
808,1468,1,5,20,255,1.0,normal
723,2191,1,4,18,255,0.99,normal
170,1564,1,6,17,255,0.89,normal
260,1036,1,11,6,255,0.87,normal
129,1576,1,9,19,255,0.96,normal
32797,32772,0,86,38,142,0.08,saint
403,1653,1,17,6,255,0.91,normal
701,726,1,13,1,255,0.89,normal
26161,21412,0,118,97,51,0.14,portsweep
237,1311,1,6,15,255,0.91,normal
34663,54160,0,188,63,101,0.33,neptune
35012,29222,0,201,87,33,0.39,portsweep
797,1472,1,1,16,255,0.99,normal
20868,55282,0,172,35,88,0.2,normal
674,1379,1,7,4,255,0.94,neptune
791,645,1,2,5,255,0.92,normal
778,598,1,16,3,255,0.9,normal
151,392,1,6,5,255,0.88,normal
9315,58763,0,81,31,137,0.39,neptune
691,2264,1,8,15,255,0.9,normal
335,676,1,7,7,255,0.97,normal
337,554,1,6,16,255,0.9,normal
392,1608,1,5,3,255,0.89,normal
247,728,1,9,3,255,0.89,normal
859,358,1,3,5,255,0.94,normal
351,295,1,8,17,255,0.89,normal
9576,51793,0,85,103,120,0.2,normal
434,1035,1,3,19,255,0.86,normal
150,926,1,9,11,255,0.99,normal
139,2123,1,19,9,255,0.88,normal
565,524,1,7,9,255,0.9,normal
37031,43328,0,130,105,34,0.09,saint
39663,58306,0,120,64,65,0.23,saint
358,466,1,13,17,255,1.0,normal
838,497,1,12,11,255,0.89,normal
395,1376,1,10,5,255,1.0,normal
783,2070,1,7,6,255,0.91,normal
24018,36997,0,238,51,32,0.2,normal
697,580,1,9,2,255,0.9,normal
13049,15007,0,162,105,153,0.15,normal
779,547,1,2,5,255,0.89,normal
202,386,1,6,11,255,0.87,normal
835,1930,1,3,14,255,0.94,normal
487,2478,1,2,15,255,0.96,normal
790,1829,1,18,1,255,0.92,normal
8144,34517,0,212,36,140,0.26,neptune
819,644,1,10,19,255,0.87,normal
233,2498,1,20,6,255,0.95,normal
642,1721,1,15,3,255,0.9,normal
268,753,1,7,14,255,0.95,normal
178,813,1,18,7,255,0.95,normal
851,1826,1,11,10,255,0.94,normal
28495,53852,0,87,55,74,0.09,saint
31957,53737,0,242,95,158,0.29,saint
817,1994,1,6,19,255,0.94,normal
31682,26084,0,205,87,34,0.32,neptune
30551,15042,0,253,67,88,0.35,neptune
276,1634,1,20,20,255,0.95,normal
277,1101,1,4,19,255,0.96,normal
144,1814,1,19,3,255,0.9,normal
12183,42615,0,109,47,146,0.14,portsweep
587,1682,1,19,13,255,0.97,normal
379,997,1,18,15,255,0.87,normal
755,302,1,4,1,255,0.94,normal
852,2229,1,10,11,255,0.9,normal
428,1133,1,11,20,255,0.89,normal
359,2346,1,16,1,255,0.9,normal
639,2020,1,3,5,255,0.99,normal
801,2329,1,3,13,255,0.98,saint
886,659,1,12,7,255,0.9,normal
159,910,1,13,13,255,0.91,normal
9577,41029,0,153,89,40,0.29,saint
356,613,1,9,11,255,0.87,normal
28856,58277,0,187,87,114,0.32,portsweep
792,1819,1,9,12,255,0.89,normal
605,1769,1,17,11,255,0.96,normal
797,1338,1,15,3,255,0.98,normal
241,1812,1,20,2,255,0.9,normal
29184,45382,0,156,85,96,0.06,normal
209,688,1,6,12,255,0.88,normal
236,422,1,10,10,255,0.92,normal
19266,39586,0,88,82,101,0.19,saint
28160,20689,0,236,96,17,0.1,portsweep
278,310,1,4,18,255,0.89,normal
760,1571,1,1,6,255,0.92,normal
854,1545,1,3,11,255,0.96,normal
180,2232,1,14,16,255,0.9,normal
800,923,1,11,14,255,0.92,normal
357,1914,1,12,13,255,0.91,normal
126,281,1,11,12,255,0.89,normal
555,1482,1,14,1,255,0.99,normal
786,1041,1,20,10,255,0.95,normal
841,1669,1,11,13,255,0.99,normal
171,1992,1,9,4,255,0.92,normal
238,302,1,5,7,255,0.98,normal
461,974,1,20,9,255,0.96,normal
265,1950,1,2,10,255,0.95,normal
503,1940,1,10,13,255,0.87,normal
662,1570,1,4,8,255,0.98,normal
547,728,1,9,6,255,0.94,normal
503,1251,1,17,11,255,0.9,normal
17721,55776,0,214,97,112,0.32,saint
559,443,1,6,8,255,0.95,normal
229,1914,1,8,9,255,0.97,normal
37530,43501,0,203,115,121,0.3,mscan
710,739,1,7,14,255,0.95,normal
811,2286,1,10,18,255,0.93,normal
350,2364,1,15,2,255,0.93,normal
849,1091,1,6,16,255,0.89,mscan
833,359,1,13,10,255,0.98,normal
359,371,1,15,18,255,0.86,normal
832,1595,1,4,11,255,0.93,normal
293,829,1,14,20,255,0.86,normal
447,814,1,12,9,255,0.95,normal
39316,30350,0,248,85,120,0.38,saint
314,553,1,15,13,255,0.88,normal
559,2142,1,19,7,255,0.92,normal
827,1855,1,12,6,255,0.94,normal
672,2396,1,6,13,255,0.95,normal
850,275,1,16,19,255,0.92,normal
297,1347,1,18,10,255,0.94,normal
19971,36611,0,115,108,27,0.11,normal
8879,59611,0,83,70,32,0.34,saint
647,2377,1,20,19,255,0.88,normal
466,894,1,14,7,255,0.88,normal
715,1106,1,1,5,255,0.92,normal
23484,15975,0,141,92,138,0.34,normal
17469,25175,0,152,88,138,0.23,mscan
783,2081,1,9,15,255,0.87,normal
596,501,1,15,14,255,0.95,normal
728,877,1,13,10,255,0.86,normal
318,2054,1,1,20,255,0.96,normal
404,1048,1,20,3,255,0.9,normal
564,1355,1,12,13,255,0.99,normal
416,2081,1,7,14,255,0.92,normal
36313,42090,0,230,34,173,0.39,neptune
653,1675,1,9,16,255,0.86,normal
153,831,1,12,4,255,0.87,normal
428,2455,1,8,2,255,0.89,neptune
10816,59649,0,133,75,21,0.08,normal
713,2007,1,11,15,255,0.99,normal
442,1855,1,7,1,255,0.87,normal
252,748,1,13,3,255,0.92,normal
573,2270,1,19,10,255,0.92,normal
346,1667,1,10,6,255,1.0,normal
22672,52836,0,249,37,159,0.22,normal
716,1301,1,8,7,255,0.86,normal
642,401,1,7,8,255,0.86,normal
38532,39324,0,178,103,35,0.28,normal
124,1530,1,15,17,255,0.99,normal
400,2436,1,2,6,255,0.93,normal
23506,21940,0,251,88,102,0.13,neptune
311,2168,1,2,2,255,0.97,normal
32816,35747,0,240,43,61,0.13,mscan
829,2259,1,8,10,255,0.96,normal
460,2018,1,19,7,255,0.86,normal
830,1986,1,10,20,255,0.99,normal
38139,15073,0,199,76,106,0.24,saint
720,1892,1,14,6,255,0.95,normal
17886,50887,0,210,113,18,0.19,normal
235,712,1,3,7,255,0.95,normal
23075,45172,0,145,99,87,0.19,portsweep
184,1515,1,18,10,255,0.89,normal
18817,26535,0,87,86,70,0.22,normal
234,1141,1,19,17,255,0.9,portsweep
506,2311,1,4,20,255,0.86,normal
494,1305,1,6,3,255,0.9,normal
604,731,1,12,10,255,0.86,normal
887,1668,1,5,5,255,0.93,normal
36164,24227,0,158,72,127,0.26,neptune
404,1201,1,7,10,255,0.92,normal
18557,21602,0,149,92,10,0.32,normal
625,307,1,5,9,255,1.0,normal
816,331,1,15,5,255,0.86,normal
476,1488,1,4,8,255,0.98,normal
461,2034,1,9,6,255,0.95,normal
829,1875,1,4,12,255,0.99,normal
9768,39755,0,95,109,90,0.09,mscan
432,2435,1,15,2,255,0.96,normal
262,2354,1,14,11,255,0.87,normal
534,1522,1,12,15,255,0.97,normal
425,317,1,3,12,255,0.95,normal
185,577,1,5,6,255,0.89,normal
810,370,1,18,18,255,0.92,normal
23498,57332,0,91,114,23,0.26,portsweep
693,879,1,14,9,255,0.98,normal
238,603,1,15,18,255,0.87,normal
720,2166,1,11,11,255,0.87,normal
881,321,1,10,16,255,0.99,normal
754,2470,1,11,11,255,0.92,normal
792,1084,1,10,8,255,0.97,normal
700,2269,1,11,7,255,0.93,normal
10396,24855,0,115,38,13,0.07,normal
739,1071,1,8,14,255,0.94,normal
425,1047,1,6,11,255,0.99,saint
122,1494,1,5,2,255,0.89,normal
30839,35153,0,84,114,66,0.04,normal
28414,35838,0,190,83,38,0.09,neptune
20483,29643,0,215,75,26,0.22,saint
9584,34897,0,184,106,132,0.11,neptune
22107,51851,0,105,35,159,0.2,portsweep
37466,31219,0,168,42,128,0.3,normal
27185,38663,0,140,104,76,0.28,normal
28767,37354,0,218,47,150,0.16,saint
18243,38844,0,241,47,137,0.35,saint
31728,45448,0,169,112,53,0.38,normal
550,1852,1,11,20,255,0.98,normal
26829,34462,0,118,111,126,0.37,mscan
625,1696,1,8,6,255,0.92,normal
489,891,1,17,12,255,0.95,normal
195,1553,1,19,11,255,0.87,normal
452,1409,1,19,1,255,0.88,normal
25133,22451,0,104,79,143,0.37,normal
503,972,1,20,7,255,0.88,normal
777,409,1,12,17,255,0.95,saint
656,1309,1,13,14,255,0.87,normal
721,889,1,3,8,255,0.86,normal
494,2106,1,1,2,255,0.9,normal
210,1994,1,12,7,255,0.97,neptune
14541,28417,0,205,78,54,0.36,normal
846,1014,1,15,17,255,0.99,normal
13957,25060,0,154,55,23,0.31,portsweep
807,1711,1,15,11,255,0.96,normal
824,382,1,12,9,255,0.92,normal
613,790,1,17,1,255,0.91,normal
288,757,1,7,7,255,0.94,normal
786,1006,1,16,14,255,0.85,normal
155,1922,1,10,12,255,0.86,normal
33058,59880,0,173,31,145,0.35,mscan
762,771,1,12,19,255,0.91,normal
589,1764,1,12,3,255,0.99,normal
257,959,1,11,4,255,0.9,normal
19331,48460,0,180,88,113,0.13,neptune
446,1531,1,20,19,255,0.85,normal
8382,21944,0,109,95,139,0.37,neptune
21310,42081,0,200,111,52,0.35,neptune
172,2178,1,2,14,255,0.91,normal
500,886,1,20,7,255,0.93,normal
289,979,1,1,12,255,0.91,normal
693,1329,1,15,18,255,0.96,normal
838,1268,1,1,18,255,0.94,normal
18993,54556,0,250,90,52,0.31,saint
375,1261,1,8,19,255,0.86,normal
753,1794,1,19,18,255,0.99,normal
39050,37052,0,165,33,71,0.29,mscan
368,1548,1,12,6,255,0.92,normal
754,2167,1,4,16,255,0.99,normal
